start,consumption,hour,dow,month,is_weekend,ctx_mean,ctx_zscore,iso_score,ensemble_score,anomaly_type,severity
2016-06-26 07:00:00,6581,7,6,6,1,7551.058823529412,-1.7196807702039039,-0.010733593522542328,0.5775340642467597,CONTEXTUAL,MEDIUM
2016-06-26 23:00:00,5868,23,6,6,1,6797.725490196079,-1.9295163684338381,-0.011306624024723932,0.6104363868051426,CONTEXTUAL,MEDIUM
2016-06-27 00:00:00,5735,0,0,6,0,6799.782945736434,-2.3760495543526017,-0.018593467343791414,0.6927686015094362,DROP,CRITICAL
2016-06-27 01:00:00,5709,1,0,6,0,6766.542635658915,-2.3630046483640768,-0.019921678010261012,0.6934914504986919,DROP,CRITICAL
2016-06-27 02:00:00,5869,2,0,6,0,6978.178294573643,-2.429596390332688,-0.015618025574223426,0.6948284378881486,DROP,CRITICAL
2016-06-27 03:00:00,6654,3,0,6,0,7637.162790697675,-1.937144554788963,-0.03849092964126488,0.6667686197543373,CONTEXTUAL,HIGH
2016-06-27 04:00:00,7415,4,0,6,0,8146.666666666667,-1.3347675471077025,-0.0455293555615599,0.5899411490118627,CONTEXTUAL,MEDIUM
2016-12-12 05:00:00,12843,5,0,12,0,11015.628787878788,1.6220595636182276,-0.017060116484159504,0.5756096410570143,SPIKE,MEDIUM
2016-12-12 06:00:00,13154,6,0,12,0,11354.84496124031,1.6930450286851704,-0.012610552637216554,0.577315042246517,SPIKE,MEDIUM
2016-12-26 06:00:00,8726,6,0,12,0,11354.84496124031,-2.473801755228523,0.031073793540425387,0.6067402716904415,DROP,MEDIUM
2016-12-26 07:00:00,8785,7,0,12,0,11308.825757575758,-2.4554362731276154,0.0418253909192553,0.5821388787269317,DROP,MEDIUM
2017-01-04 15:00:00,13833,15,2,1,0,12287.376,1.4780600446032905,-0.029747191738011658,0.579580735050295,CONTEXTUAL,MEDIUM
2017-01-04 16:00:00,13789,16,2,1,0,12221.1953125,1.482997883205953,-0.028816317452134754,0.5784381410995048,CONTEXTUAL,MEDIUM
2017-01-04 17:00:00,13808,17,2,1,0,12211.346153846154,1.493691340949794,-0.0341989745978768,0.5909812659131499,CONTEXTUAL,MEDIUM
2017-01-04 18:00:00,13674,18,2,1,0,12049.166666666666,1.5340895429976535,-0.034433264498649585,0.5975673528950456,CONTEXTUAL,MEDIUM
2017-01-04 19:00:00,13122,19,2,1,0,11537.469230769231,1.50258725169602,-0.03660566714837388,0.5972119172582743,CONTEXTUAL,MEDIUM
2017-01-04 20:00:00,13231,20,2,1,0,11598.4375,1.5466160190816525,-0.021714327598532757,0.5736453131028899,CONTEXTUAL,MEDIUM
2017-01-05 04:00:00,13450,4,3,1,0,11576.496062992126,1.6169967724453227,-0.028384919282785526,0.5978308200709938,SPIKE,MEDIUM
2017-01-05 05:00:00,13814,5,3,1,0,11949.178294573643,1.5889240163169973,-0.02347662783302784,0.5836218098320741,SPIKE,MEDIUM
2017-01-05 06:00:00,14042,6,3,1,0,12182.68992248062,1.6098945936421238,-0.02218366554865714,0.5841693242362284,SPIKE,MEDIUM
2017-01-05 08:00:00,13945,8,3,1,0,12020.192307692309,1.6975063157461412,-0.019028482268554137,0.5910168900295298,SPIKE,MEDIUM
2017-01-05 09:00:00,13962,9,3,1,0,12037.1015625,1.7480107329521815,-0.021293638977111007,0.6032538488022356,SPIKE,MEDIUM
2017-01-05 10:00:00,13991,10,3,1,0,12005.0390625,1.7804039418956519,-0.01936204991523416,0.6042328431918257,SPIKE,MEDIUM
2017-01-05 11:00:00,13885,11,3,1,0,11955.417322834646,1.7900320126218605,-0.018350106204943595,0.6036351278029946,SPIKE,MEDIUM
2017-01-05 12:00:00,13771,12,3,1,0,11890.108527131782,1.7769226734167731,-0.017576754418199614,0.6000825017715732,SPIKE,MEDIUM
2017-01-05 13:00:00,13928,13,3,1,0,11962.44,1.9041425149924867,-0.019438587968413024,0.6231045767263768,SPIKE,MEDIUM
2017-01-05 14:00:00,14231,14,3,1,0,12154.8203125,1.9890014744284197,-0.026593580925159066,0.6504632523303164,SPIKE,HIGH
2017-01-05 15:00:00,14273,15,3,1,0,12287.376,1.8988262979905621,-0.021249529782692234,0.6259762898046561,SPIKE,MEDIUM
2017-01-05 16:00:00,14222,16,3,1,0,12221.1953125,1.892575739776928,-0.02178870874355876,0.6261252661863496,SPIKE,MEDIUM
2017-01-05 17:00:00,14197,17,3,1,0,12211.346153846154,1.8576061199916898,-0.024898470880628798,0.6271480136608049,SPIKE,HIGH
2017-01-05 18:00:00,13965,18,3,1,0,12049.166666666666,1.8088377573861962,-0.02512986992346411,0.620241128225063,SPIKE,MEDIUM
2017-01-05 19:00:00,13572,19,3,1,0,11537.469230769231,1.929315641193601,-0.02728284955844451,0.6428343972499644,SPIKE,HIGH
2017-01-05 20:00:00,13678,20,3,1,0,11598.4375,1.9700836416256582,-0.0270818591852221,0.6485928917311766,SPIKE,HIGH
2017-01-05 21:00:00,13470,21,3,1,0,11364.561538461538,1.9324411094654959,-0.015878144338293265,0.6201579986891614,SPIKE,MEDIUM
2017-01-05 22:00:00,13004,22,3,1,0,10945.690476190477,1.9185335092786977,-0.011920459039848286,0.6100211036137448,SPIKE,MEDIUM
2017-01-05 23:00:00,12697,23,3,1,0,10576.33076923077,1.9313024720087275,0.0056144117264842475,0.5763604106086483,SPIKE,MEDIUM
2017-01-06 00:00:00,12510,0,4,1,0,10323.603053435114,1.9956283001985196,0.009256214606644497,0.5786980768829253,SPIKE,MEDIUM
2017-01-06 14:00:00,13820,14,4,1,0,12154.8203125,1.5952592511941504,-0.02643481799226044,0.590584563904994,CONTEXTUAL,MEDIUM
2017-01-06 15:00:00,13852,15,4,1,0,12287.376,1.4962294964541047,-0.02624026246935507,0.5752106719050659,CONTEXTUAL,MEDIUM
2017-01-06 16:00:00,13860,16,4,1,0,12221.1953125,1.550157300796113,-0.026861562293269636,0.5846287602414484,CONTEXTUAL,MEDIUM
2017-01-06 17:00:00,13754,17,4,1,0,12211.346153846154,1.4431736081264974,-0.03342455132669686,0.5817681678616159,CONTEXTUAL,MEDIUM
2017-06-23 03:00:00,6481,3,4,6,0,7637.162790697675,-2.2780097819408955,0.017043715440747786,0.6056033854674386,DROP,MEDIUM
2017-06-23 04:00:00,6685,4,4,6,0,8146.666666666667,-2.6664946214429492,0.03800690526965367,0.6218137414995409,DROP,MEDIUM
2017-06-23 05:00:00,6954,5,4,6,0,8420.038759689922,-2.7510294402606896,0.052730693992551037,0.6047140710865935,DROP,MEDIUM
2017-06-23 06:00:00,7079,6,4,6,0,8570.201550387597,-2.8508809959523753,0.06146918073417873,0.6020800728135084,DROP,MEDIUM
2017-06-23 07:00:00,7211,7,4,6,0,8629.6015625,-2.8012419641621435,0.06414873410878996,0.5891328720805878,DROP,MEDIUM
2017-06-23 09:00:00,7247,9,4,6,0,8714.4375,-2.9556547818874526,0.07325373719686318,0.5940077186097705,DROP,MEDIUM
2017-06-23 10:00:00,7157,10,4,6,0,8655.573643410853,-3.0621682278586664,0.06788831601671907,0.6210093423184861,DROP,MEDIUM
2017-06-23 11:00:00,7143,11,4,6,0,8582.209302325582,-2.9588136262711937,0.07036866227861993,0.6003416115142773,DROP,MEDIUM
2017-06-23 12:00:00,7158,12,4,6,0,8525.139534883721,-2.8541885293737406,0.06640664125657625,0.5925583571616666,DROP,MEDIUM
2017-06-23 17:00:00,6978,17,4,6,0,8290.302325581395,-2.653341006347228,0.05549857636354305,0.5843197524674384,DROP,MEDIUM
2017-06-23 18:00:00,6747,18,4,6,0,7989.527131782946,-2.6693875108540297,0.03916948922918029,0.6198915119880632,DROP,MEDIUM
2017-08-28 04:00:00,9314,4,0,8,0,8503.820895522387,2.3392569121536875,0.023969302443452634,0.6008099858921156,CONTEXTUAL,MEDIUM
2018-02-24 04:00:00,12759,4,5,2,1,10351.897959183674,2.2714001803779964,0.004945753938460085,0.6291599472092346,SPIKE,HIGH
2018-02-24 05:00:00,12656,5,5,2,1,10366.755102040815,2.1887149126192416,0.00806858162417623,0.6103145045971848,SPIKE,MEDIUM
2018-02-24 06:00:00,12864,6,5,2,1,10493.020408163266,2.262321188908665,-0.0006311342543627863,0.639106590457902,SPIKE,HIGH
2018-02-24 07:00:00,13053,7,5,2,1,10689.857142857143,2.268206449585252,-0.0018365009115399733,0.6424434201731302,SPIKE,HIGH
2018-02-24 08:00:00,13158,8,5,2,1,10842.836734693878,2.2459787675404246,-0.0003422606796701366,0.6360483254570641,SPIKE,HIGH
2018-02-24 09:00:00,12946,9,5,2,1,10867.65306122449,2.0784734025296485,-0.00922712553862226,0.628746299768717,SPIKE,HIGH
2018-02-24 10:00:00,12641,10,5,2,1,10804.30612244898,1.9099725719179865,-0.004380641475727365,0.5934219571585897,SPIKE,MEDIUM
2018-02-24 16:00:00,13432,16,5,2,1,11619.102040816326,1.8484159767336485,-0.0270948297850363,0.6302160821379712,SPIKE,HIGH
2018-02-24 17:00:00,13459,17,5,2,1,11581.857142857143,1.9229227220424392,-0.011897040016939253,0.6106374689328986,SPIKE,MEDIUM
2018-02-24 18:00:00,13045,18,5,2,1,11268.020408163266,1.8574194810153413,-0.017966169020765643,0.6130486708667029,SPIKE,MEDIUM
2018-02-27 04:00:00,13415,4,1,2,0,11686.413223140496,1.6028493682878469,-0.01929722000992784,0.5772448052993115,CONTEXTUAL,MEDIUM
2018-02-27 07:00:00,13808,7,1,2,0,12112.198347107438,1.703358994771634,-0.011122233683485971,0.5758541322403019,CONTEXTUAL,MEDIUM
2018-02-27 16:00:00,13833,16,1,2,0,12191.347107438016,1.7963679348778387,-0.010805670846432913,0.5892798687607547,CONTEXTUAL,MEDIUM
2018-02-27 17:00:00,13990,17,1,2,0,12222.07438016529,1.8878504884003866,-0.009816040225805955,0.6011085421861699,CONTEXTUAL,MEDIUM
2018-02-27 18:00:00,13887,18,1,2,0,12018.669421487602,1.976471076177389,-0.0037794082954479835,0.602259972708534,SPIKE,MEDIUM
2018-02-27 19:00:00,13379,19,1,2,0,11538.636363636364,1.9625926119127264,-0.0037794122773988637,0.6001607600826493,SPIKE,MEDIUM
2018-02-27 21:00:00,13365,21,1,2,0,11346.967213114754,2.04626111915161,0.009438554204889371,0.5859865555134476,SPIKE,MEDIUM
2018-02-27 22:00:00,13018,22,1,2,0,10928.421487603306,2.1131363246134085,0.012704128009944249,0.5894734997761131,SPIKE,MEDIUM
2018-02-28 01:00:00,12705,1,2,2,0,10343.157024793389,2.2253937234389265,0.02906847777214594,0.5732370820381834,SPIKE,MEDIUM
2018-02-28 02:00:00,12896,2,2,2,0,10459.512396694216,2.252076879195692,0.010281653532861923,0.6154064025140029,SPIKE,MEDIUM
2018-02-28 03:00:00,13237,3,2,2,0,10852.570247933885,2.1917314744237126,0.008713719743421167,0.6094612874921669,SPIKE,MEDIUM
2018-02-28 04:00:00,13883,4,2,2,0,11686.413223140496,2.036807046548903,-0.035208506338941015,0.6751806834457204,SPIKE,HIGH
2018-02-28 05:00:00,13920,5,2,2,0,12064.148760330578,1.8170213736158796,-0.020271811496804237,0.6116181258078381,SPIKE,MEDIUM
2018-02-28 06:00:00,14000,6,2,2,0,12103.165289256198,1.8985685419539844,-0.022162470059304606,0.6277903787127759,SPIKE,HIGH
2018-02-28 07:00:00,14062,7,2,2,0,12112.198347107438,1.9584909460431816,-0.017721825259488844,0.6278405136199594,SPIKE,HIGH
2018-02-28 08:00:00,13804,8,2,2,0,12065.233333333334,1.7754961017519195,-0.018891386506217245,0.6025351483903447,CONTEXTUAL,MEDIUM
2018-02-28 09:00:00,13663,9,2,2,0,12006.892561983472,1.7329044747759823,-0.013457445376408805,0.5850630930895127,CONTEXTUAL,MEDIUM
2018-02-28 16:00:00,13740,16,2,2,0,12191.347107438016,1.694603293460298,-0.018588041615039685,0.5896837846325502,CONTEXTUAL,MEDIUM
2018-02-28 17:00:00,13966,17,2,2,0,12222.07438016529,1.8622224805174274,-0.01889099080439105,0.6156523535605769,CONTEXTUAL,MEDIUM
2018-02-28 18:00:00,13778,18,2,2,0,12018.669421487602,1.8611620672787232,-0.012160864315284514,0.601831219333162,CONTEXTUAL,MEDIUM
2018-02-28 19:00:00,13315,19,2,2,0,11538.636363636364,1.894342009324969,-0.013816212064757027,0.6102099389665092,SPIKE,MEDIUM
2018-02-28 20:00:00,13379,20,2,2,0,11609.35,1.8714653711143026,0.0019850994587754522,0.574676344335713,SPIKE,MEDIUM
2018-02-28 22:00:00,12799,22,2,2,0,10928.421487603306,1.8916673286676455,0.002386928113793263,0.5769164128173865,SPIKE,MEDIUM
2018-03-01 00:00:00,12448,0,3,3,0,9846.345588235294,3.2977708740038114,0.016855882978318526,0.7602310783424058,SPIKE,CRITICAL
2018-03-01 01:00:00,12434,1,3,3,0,9827.632352941177,3.294166648121601,0.018852502195635168,0.7556331960724079,SPIKE,CRITICAL
2018-03-01 02:00:00,12606,2,3,3,0,9970.25,3.2785695110517112,0.017207456148598976,0.7566131102422036,SPIKE,CRITICAL
2018-03-01 03:00:00,13045,3,3,3,0,10377.485294117647,3.1905196128087008,0.0021327197921204855,0.7738934485654152,SPIKE,CRITICAL
2018-03-01 04:00:00,13782,4,3,3,0,10977.68148148148,3.1481117370688447,-0.02806069938753375,0.8287652223853891,SPIKE,CRITICAL
2018-03-01 05:00:00,13810,5,3,3,0,11214.518518518518,3.1058189888163703,-0.008423004217125829,0.7825077464830312,SPIKE,CRITICAL
2018-03-01 06:00:00,13798,6,3,3,0,11367.186567164179,2.9963555900096592,-0.013334264435975629,0.7759194186447524,SPIKE,CRITICAL
2018-03-01 07:00:00,13699,7,3,3,0,11375.75939849624,2.879934598828929,-0.018985030317139606,0.7697797440233951,SPIKE,CRITICAL
2018-03-01 08:00:00,13521,8,3,3,0,11284.783582089553,2.8966749022176685,-0.018230795319475024,0.7707809009947806,SPIKE,CRITICAL
2018-03-01 09:00:00,13292,9,3,3,0,11210.58208955224,2.7856504047669923,-0.02634457686858127,0.7704568889887564,SPIKE,CRITICAL
2018-03-01 10:00:00,13174,10,3,3,0,11104.985074626866,2.802853829576414,-0.00343824563283035,0.7265640081975289,SPIKE,CRITICAL
2018-03-01 11:00:00,12951,11,3,3,0,10983.315789473685,2.694504595626478,-0.007082876400910987,0.7175732151327894,SPIKE,CRITICAL
2018-03-01 12:00:00,12844,12,3,3,0,10894.940298507463,2.6799808602867676,0.0022188376923801822,0.6964958724807429,SPIKE,CRITICAL
2018-03-01 13:00:00,12717,13,3,3,0,10847.074626865671,2.6124090188259617,0.007633397135154207,0.6752847151088821,SPIKE,HIGH
2018-03-01 14:00:00,12623,14,3,3,0,10832.481481481482,2.581497465268094,0.011468287670622135,0.6628250934024862,SPIKE,HIGH
2018-03-01 15:00:00,12711,15,3,3,0,10898.992592592593,2.5778130046594576,0.007226931108329615,0.6708768516377759,SPIKE,HIGH
2018-03-01 16:00:00,13151,16,3,3,0,11133.213235294117,2.6049343577891046,-0.01881487821137351,0.7278385439360855,SPIKE,CRITICAL
2018-03-01 17:00:00,13405,17,3,3,0,11476.60294117647,2.653214250073294,-0.020723012489202386,0.739014346490597,SPIKE,CRITICAL
2018-03-01 18:00:00,13305,18,3,3,0,11318.198529411764,2.7603291563762964,-0.007274557322650699,0.727918740300082,SPIKE,CRITICAL
2018-03-01 19:00:00,12903,19,3,3,0,10896.022222222222,2.991293420805918,-0.012126483860768866,0.7727021878777032,SPIKE,CRITICAL
2018-03-01 20:00:00,13116,20,3,3,0,10930.27205882353,3.097658248384947,-0.0005609626694779157,0.7653150859834361,SPIKE,CRITICAL
2018-03-01 21:00:00,12982,21,3,3,0,10684.992647058823,3.0648154948076383,0.008097885469518173,0.7427717383293118,SPIKE,CRITICAL
2018-03-01 22:00:00,12624,22,3,3,0,10270.17037037037,3.1120148047912464,0.010830211281808944,0.7443649384708659,SPIKE,CRITICAL
2018-03-01 23:00:00,12367,23,3,3,0,9997.404411764706,3.118162531755706,0.019921680976204836,0.7268410597247605,SPIKE,CRITICAL
2018-03-02 00:00:00,12243,0,4,3,0,9846.345588235294,3.0379196708179816,0.02254197833028082,0.7093850799679474,SPIKE,CRITICAL
2018-03-02 01:00:00,12220,1,4,3,0,9827.632352941177,3.023693806926871,0.03155237353130058,0.6889441085585746,SPIKE,CRITICAL
2018-03-02 02:00:00,12370,2,4,3,0,9970.25,2.985012684870092,0.02793611605467594,0.6904335426022101,SPIKE,CRITICAL
2018-03-02 03:00:00,12762,3,4,3,0,10377.485294117647,2.8520333625047134,0.008091531652716144,0.7105997587286055,SPIKE,CRITICAL
2018-03-02 04:00:00,13503,4,4,3,0,10977.68148148148,2.834907951963074,-0.028573190321013575,0.7824310743088421,SPIKE,CRITICAL
2018-03-02 05:00:00,13526,5,4,3,0,11214.518518518518,2.7659773836586328,-0.012357599186691437,0.7390905806688262,SPIKE,CRITICAL
2018-03-02 06:00:00,13661,6,4,3,0,11367.186567164179,2.8274817841115127,-0.01464420545990186,0.753034906632762,SPIKE,CRITICAL
2018-03-02 07:00:00,13592,7,4,3,0,11375.75939849624,2.74729530099846,-0.011236114369294281,0.7339883991291383,SPIKE,CRITICAL
2018-03-02 08:00:00,13323,8,4,3,0,11284.783582089553,2.6401963136314066,-0.018734922493434003,0.7330098831646058,SPIKE,CRITICAL
2018-03-02 09:00:00,13030,9,4,3,0,11210.58208955224,2.4350046250869535,-0.01759186861879125,0.6996529590549636,SPIKE,CRITICAL
2018-03-02 10:00:00,12766,10,4,3,0,11104.985074626866,2.2501442534186,-0.0043676568511819,0.6448490922565335,CONTEXTUAL,HIGH
2018-03-02 11:00:00,12709,11,4,3,0,10983.315789473685,2.3631149810464067,0.012349693984303522,0.6280040529855975,SPIKE,HIGH
2018-03-02 12:00:00,12602,12,4,3,0,10894.940298507463,2.3472279088544683,0.006348660159645414,0.6377818497767749,SPIKE,HIGH
2018-03-02 13:00:00,12574,13,4,3,0,10847.074626865671,2.41262859172478,0.014508593779673618,0.6311112422848202,SPIKE,HIGH
2018-03-02 14:00:00,12557,14,4,3,0,10832.481481481482,2.4863413242142354,0.024418814995075144,0.6221451789148376,SPIKE,MEDIUM
2018-03-02 15:00:00,12669,15,4,3,0,10898.992592592593,2.518062616359111,0.013306281764517314,0.6494993609936972,SPIKE,HIGH
2018-03-02 16:00:00,13085,16,4,3,0,11133.213235294117,2.519729285270383,-0.004868869076061544,0.686643184062706,SPIKE,CRITICAL
2018-03-02 17:00:00,13218,17,4,3,0,11476.60294117647,2.395927472698516,-0.0009170903208031156,0.6598959629067203,SPIKE,HIGH
2018-03-02 18:00:00,13026,18,4,3,0,11318.198529411764,2.372705206006976,0.0009117196731769361,0.6526713237530528,SPIKE,HIGH
2018-03-02 19:00:00,12659,19,4,3,0,10896.022222222222,2.6276244241891256,0.0036073953227896416,0.6857580935522902,SPIKE,CRITICAL
2018-03-02 20:00:00,12760,20,4,3,0,10930.27205882353,2.59312778251577,0.004005710055870693,0.6797317255184441,SPIKE,CRITICAL
2018-03-02 21:00:00,12601,21,4,3,0,10684.992647058823,2.556460699152958,0.009173831752586348,0.663695358849347,SPIKE,HIGH
2018-03-02 22:00:00,12196,22,4,3,0,10270.17037037037,2.5461529770343105,0.01624258948788615,0.6477881504457859,SPIKE,HIGH
2018-03-02 23:00:00,11935,23,4,3,0,9997.404411764706,2.5496915992445386,0.015674590280916667,0.6494763120371617,SPIKE,HIGH
2018-03-03 00:00:00,11781,0,5,3,1,9846.076923076924,2.901550815040234,0.008355605387718956,0.7175536268339313,SPIKE,CRITICAL
2018-03-03 01:00:00,11641,1,5,3,1,9775.788461538461,2.8312233906014312,0.014371934910919704,0.6947042006070935,SPIKE,CRITICAL
2018-03-03 02:00:00,11704,2,5,3,1,9804.961538461539,2.873882311732106,0.01909737473926376,0.691565031702394,SPIKE,CRITICAL
2018-03-03 03:00:00,11876,3,5,3,1,9902.634615384615,2.9076203497641218,0.010987779911143414,0.7131289292706972,SPIKE,CRITICAL
2018-03-03 04:00:00,12224,4,5,3,1,9960.673076923076,2.949888388611271,-0.0028629754713036526,0.747636399126935,SPIKE,CRITICAL
2018-03-03 05:00:00,12049,5,5,3,1,9924.73076923077,3.0445621453079497,0.0011257050590657292,0.7538603262427201,SPIKE,CRITICAL
2018-03-03 06:00:00,12362,6,5,3,1,10156.923076923076,3.1616686620092898,-0.003473333158940939,0.7809086345577128,SPIKE,CRITICAL
2018-03-03 07:00:00,12573,7,5,3,1,10313.23076923077,3.2266715923714866,-0.006479247051744741,0.7968421820546568,SPIKE,CRITICAL
2018-03-03 08:00:00,12508,8,5,3,1,10378.173076923076,3.0942304005158037,0.0013109875777196356,0.7609969339405958,SPIKE,CRITICAL
2018-03-03 09:00:00,12307,9,5,3,1,10344.826923076924,2.8703616616697882,-0.002549694016308779,0.7349714961795804,SPIKE,CRITICAL
2018-03-03 10:00:00,12026,10,5,3,1,10268.788461538461,2.6464858570341145,0.006566026496816035,0.682605627282967,SPIKE,CRITICAL
2018-03-03 11:00:00,11865,11,5,3,1,10169.442307692309,2.588279069482141,0.012218432236137056,0.6623282259383363,SPIKE,HIGH
2018-03-03 12:00:00,11803,12,5,3,1,10101.076923076924,2.62084014628323,0.018554207206586626,0.6543930420756221,SPIKE,HIGH
2018-03-03 13:00:00,11823,13,5,3,1,10117.903846153846,2.6425307845161337,0.024810504266029154,0.6449749471276239,SPIKE,HIGH
2018-03-03 14:00:00,11917,14,5,3,1,10228.211538461539,2.6350018514232314,0.02448866220245005,0.64448941170984,SPIKE,HIGH
2018-03-03 15:00:00,12189,15,5,3,1,10428.615384615385,2.6141273821006816,0.014458756169165587,0.6616905894473122,SPIKE,HIGH
2018-03-03 16:00:00,12848,16,5,3,1,10818.26923076923,2.6574316975746965,-0.027064698358367556,0.7525245529567395,SPIKE,CRITICAL
2018-03-03 17:00:00,12934,17,5,3,1,11128.615384615385,2.627579766491658,-0.008611998654176167,0.7105541341103809,SPIKE,CRITICAL
2018-03-03 18:00:00,12634,18,5,3,1,10888.788461538461,2.7418755238101986,-0.009477639028138918,0.7295992831473455,SPIKE,CRITICAL
2018-03-03 19:00:00,12222,19,5,3,1,10528.903846153846,3.029048539904224,0.0046836654156476865,0.744291868377618,SPIKE,CRITICAL
2018-03-03 20:00:00,12410,20,5,3,1,10668.557692307691,2.905056568027415,0.006800460880757919,0.7212405136965916,SPIKE,CRITICAL
2018-03-03 21:00:00,12297,21,5,3,1,10512.134615384615,2.7622462882960237,0.01662432673593406,0.6796990211565065,SPIKE,CRITICAL
2018-03-03 22:00:00,12017,22,5,3,1,10156.01923076923,2.827289309360986,0.018569233853555023,0.6855895090677208,SPIKE,CRITICAL
2018-03-03 23:00:00,11731,23,5,3,1,9888.384615384615,2.7863550869565894,0.01609526327055566,0.6844195432294123,SPIKE,CRITICAL
2018-03-04 00:00:00,11542,0,6,3,1,9846.076923076924,2.5431538053268676,0.028907605550673066,0.6216271891531168,SPIKE,MEDIUM
2018-03-04 01:00:00,11527,1,6,3,1,9775.788461538461,2.6581816417846826,0.03992150479572665,0.6166701079716583,SPIKE,MEDIUM
2018-03-04 02:00:00,11551,2,6,3,1,9804.961538461539,2.6423419808749853,0.037493776114856714,0.6192020194604766,SPIKE,MEDIUM
2018-03-04 03:00:00,11670,3,6,3,1,9902.634615384615,2.6040932904972185,0.027820929887838353,0.633050461153267,SPIKE,HIGH
2018-03-04 04:00:00,11893,4,6,3,1,9960.673076923076,2.518482281665427,0.020526019185146183,0.6349082925907303,SPIKE,HIGH
2018-03-04 05:00:00,11606,5,6,3,1,9924.73076923077,2.4096421404256017,0.02433341729160432,0.6107171975489352,SPIKE,MEDIUM
2018-03-04 06:00:00,11803,6,6,3,1,10156.923076923076,2.3601670166167863,0.023173403391705816,0.6055883017538582,SPIKE,MEDIUM
2018-03-04 07:00:00,11976,7,6,3,1,10313.23076923077,2.374229265776017,0.025631371183668206,0.6027261645234043,SPIKE,MEDIUM
2018-03-04 08:00:00,12031,8,6,3,1,10378.173076923076,2.4012408035424673,0.028243724027202433,0.6015093341594728,SPIKE,MEDIUM
2018-03-04 09:00:00,11924,9,6,3,1,10344.826923076924,2.3100907409498688,0.02308898016456795,0.5981852548212034,SPIKE,MEDIUM
2018-03-04 10:00:00,11755,10,6,3,1,10268.788461538461,2.2383405361331596,0.02798246146311012,0.5773997678362213,CONTEXTUAL,MEDIUM
2018-03-04 18:00:00,12192,18,6,3,1,10888.788461538461,2.0474559908105228,0.015077282067947673,0.5747218591354384,CONTEXTUAL,MEDIUM
2018-03-04 19:00:00,11811,19,6,3,1,10528.903846153846,2.2937453812073323,0.009134607062356026,0.6240373353271069,CONTEXTUAL,MEDIUM
2018-03-04 20:00:00,12136,20,6,3,1,10668.557692307691,2.447972519866026,0.008709345813045943,0.6482285252688167,CONTEXTUAL,HIGH
2018-03-04 21:00:00,12161,21,6,3,1,10512.134615384615,2.55177355548026,0.018844265429639906,0.6433574506092166,SPIKE,HIGH
2018-03-04 22:00:00,11880,22,6,3,1,10156.01923076923,2.6191524807668034,0.014790102657420978,0.6617781093480779,SPIKE,HIGH
2018-03-04 23:00:00,11681,23,6,3,1,9888.384615384615,2.7107463866759773,0.02783267306860593,0.6491586972115594,SPIKE,HIGH
2018-03-05 03:00:00,12210,3,0,3,0,10377.485294117647,2.191805764738631,0.02415253944761897,0.5781349731363037,SPIKE,MEDIUM
2018-03-05 04:00:00,13119,4,0,3,0,10977.68148148148,2.403831774613196,-0.02012063825228072,0.7000707036850162,SPIKE,CRITICAL
2018-03-05 05:00:00,13255,5,0,3,0,11214.518518518518,2.441691908314454,0.003364145401266505,0.6581281668630143,SPIKE,HIGH
2018-03-05 06:00:00,13371,6,0,3,0,11367.186567164179,2.4700116840351445,-0.0022647681661606134,0.673837251725067,SPIKE,HIGH
2018-03-05 07:00:00,13354,7,0,3,0,11375.75939849624,2.4522658347961084,0.008778899333307888,0.6487367420190816,SPIKE,HIGH
2018-03-05 08:00:00,13125,8,0,3,0,11284.783582089553,2.3837177250451447,0.009909482495663702,0.6360734861160375,SPIKE,HIGH
2018-03-05 09:00:00,12891,9,0,3,0,11210.58208955224,2.248974993882658,0.016071354803802063,0.6031853455482884,CONTEXTUAL,MEDIUM
2018-03-05 10:00:00,12692,10,0,3,0,11104.985074626866,2.14989790872331,0.022145292970700448,0.5758703863843171,CONTEXTUAL,MEDIUM
2018-03-05 13:00:00,12466,13,0,3,0,10847.074626865671,2.261745471956056,0.03231045233913954,0.5721550284128762,CONTEXTUAL,MEDIUM
2018-03-05 14:00:00,12432,14,0,3,0,10832.481481481482,2.306121360097079,0.033650352862714006,0.5761474950259549,CONTEXTUAL,MEDIUM
2018-03-05 16:00:00,12803,16,0,3,0,11133.213235294117,2.1556712481449374,0.017654067080129177,0.5858598891514142,CONTEXTUAL,MEDIUM
2018-03-05 17:00:00,12967,17,0,3,0,11476.60294117647,2.05058532766606,0.01602692909624326,0.5732676111629572,CONTEXTUAL,MEDIUM
2018-03-05 19:00:00,12241,19,0,3,0,10896.022222222222,2.004617700476752,0.008530519621238963,0.5815307983124095,CONTEXTUAL,MEDIUM
2018-03-06 04:00:00,12815,4,1,3,0,10977.68148148148,2.062563134211209,-0.007483217114244045,0.6227999869284221,SPIKE,MEDIUM
2018-03-06 06:00:00,12960,6,1,3,0,11367.186567164179,1.9633902663407055,0.006727190215092715,0.5789552217268916,CONTEXTUAL,MEDIUM
2018-03-06 07:00:00,13010,7,1,3,0,11375.75939849624,2.0258366903691796,0.009142458380130614,0.5834982212380592,CONTEXTUAL,MEDIUM
2018-03-06 08:00:00,12931,8,1,3,0,11284.783582089553,2.1324205220868877,0.018010623680682514,0.5816193095186608,CONTEXTUAL,MEDIUM
